row_id,Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
6123,tt0067927,Vanishing Point,1971,13 March 1971 (USA),Richard C. Sarafian,"Guillermo Cabrera Infante,Malcolm Hart","Barry Newman,Cleavon Little,Dean Jagger","Barry Newman,Cleavon Little,Dean Jagger,Victoria Medlin,Paul Koslo,Robert Donner,Timothy Scott,Gilda Texter,Anthony James,Arthur Malet,Karl Swenson,Severn Darden,Delaney & Bonnie & Friends,Lee Weaver,Cherie Foster",English,"USA,UK",99 min,7.3,20644.0,"160 user,88 critic","Action,Thriller","Page, Arizona, USA","During the 1970s, car delivery driver Kowalski delivers hot rods in record time but always runs into trouble with the highway cops."
6142,tt0102500,Mystery Date,1991,16 August 1991 (USA),Jonathan Wacks,"Parker Bennett,Terry Runte","Ethan Hawke,Teri Polo,Brian McNamara","Ethan Hawke,Teri Polo,Brian McNamara,Fisher Stevens,BD Wong,Tony Rosato,Don S. Davis,James Hong,Victor Wong,Ping Wu,Duncan Fraser,Jerry Wasserman,Terry David Mulligan,Merrilyn Gann,Stephen Chang",English,USA,97 min,6.0,1937.0,"16 user,8 critic","Comedy,Crime,Romance","Vancouver, British Columbia, Canada","A teenage boy would like to meet with a very pretty, blonde girl who lives in the next door. His elder brother helps him with car and credit card to be successful. This simple story will be..."
6164,tt0087091,Country,1984,29 September 1984 (USA),Richard Pearce,William D. Wittliff,"Jessica Lange,Sam Shepard,Wilford Brimley","Jessica Lange,Sam Shepard,Wilford Brimley,Matt Clark,Theresa Graham,Levi L. Knebel,Jim Haynie,Sandra Seacat,Alex Harvey,Stephanie-Stacy Poyner,Jim Ostercamp,Robert L. Somers,Frank Noel,Warren Duit,Conrad Doan",English,USA,105 min,6.8,1324.0,"9 user,7 critic",Drama,"Black Hawk County, Iowa, USA","Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife ..."
6194,tt0302640,The Hot Chick,2002,13 December 2002 (USA),Tom Brady,"Tom Brady,Rob Schneider","Rob Schneider,Rachel McAdams,Anna Faris","Rob Schneider,Anna Faris,Matthew Lawrence,Eric Christian Olsen,Robert Davi,Melora Hardin,Alexandra Holden,Rachel McAdams,Maritza Murray,Fay Hauser,Jodi Long,Tia Mowry-Hardrict,Tamera Mowry-Housley,Lee Garlington,Angie Stone",English,USA,104 min,5.5,70434.0,"203 user,75 critic","Comedy,Fantasy","332 Lorraine Blvd, Los Angeles, California, USA","An attractive and popular teenager who is mean spirited toward others, finds herself in the body of an older man, and must find a way to get back to her original body."
6201,tt0086361,Staying Alive,1983,15 July 1983 (USA),Sylvester Stallone,"Nik Cohn,Sylvester Stallone","John Travolta,Cynthia Rhodes,Finola Hughes","John Travolta,Cynthia Rhodes,Finola Hughes,Steve Inwood,Julie Bovasso,Charles Ward,Steve Bickford,Patrick Brady,Norma Donaldson,Jesse Doran,Joyce Hyser,Deborah Jenssen,Robert Martini,Sarah M. Miles,Tony Munafo",English,USA,93 min,4.4,10599.0,"92 user,17 critic","Drama,Music,Romance","New York City, New York, USA",It's five years later and Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenge yet - succeeding as a dancer on the Broadway stage.
6220,tt1711018,Vile,2011,24 July 2012 (USA),Taylor Sheridan,"Eric Jay Beck,Rob Kowsaluk","Eric Jay Beck,April Matson,Akeem Smith","Eric Jay Beck,April Matson,Akeem Smith,Greg Cipes,Maya Hazen,Elisha Skorman,Heidi Mueller,Rob Kirkland,McKenzie Westmore,Ian Bohen,Stefanie Kym,Maria Olsen,Maynard James Keenan,Mark Hengst,Kieron Elliott",English,USA,90 min,5.0,3908.0,"34 user,23 critic",Horror,"Los Angeles, California, USA",A group of friends stop to pick up a hitchhiking woman only to end up getting drugged by her with a gas. They awaken to find that vials have been implanted in the base of their skulls - ...
6250,tt2071550,Open Grave,2013,3 January 2014 (USA),Gonzalo López-Gallego,"Eddie Borey,Chris Borey","Sharlto Copley,Thomas Kretschmann,Josie Ho","Sharlto Copley,Thomas Kretschmann,Josie Ho,Joseph Morgan,Erin Richards,Max Wrottesley,Márta Szabó,Balázs Szitás,Zsuzsanna Szabados,Tofi Seffer,Éva Botos,Kati Dombi,Araceli Sanz,Pedro De Santiago",English,USA,102 min,6.3,19754.0,"73 user,81 critic","Horror,Mystery,Thriller",Hungary,"A man wakes up in the wilderness, in a pit full of dead bodies, with no memory and must determine if the murderer is one of the strangers who rescued him, or if he himself is the killer."
6308,tt0455857,When a Stranger Calls,2006,3 February 2006 (USA),Simon West,"Jake Wade Wall,Steve Feke","Camilla Belle,Tommy Flanagan,Katie Cassidy","Camilla Belle,Tommy Flanagan,Katie Cassidy,Tessa Thompson,Brian Geraghty,Clark Gregg,Derek de Lint,Kate Jennings Grant,David Denman,Arthur Young,Madeline Carroll,Steve Eastin,John Bobek,Brad Surosky,Karina Logue",English,USA,87 min,5.0,32847.0,"464 user,150 critic","Horror,Thriller","Bellarmine-Jefferson High School, Burbank, California, USA","During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller."
6335,tt2428170,Creep,2014,23 June 2015 (USA),Patrick Brice,"Patrick Brice,Mark Duplass","Patrick Brice,Mark Duplass","Patrick Brice,Mark Duplass",English,USA,82 min,6.2,6025.0,"43 user,65 critic","Drama,Horror","Crestline, California, USA","When a videographer answers a Craigslist ad for a one-day job in a remote mountain town, he finds his client is not at all what he initially seems."
6336,tt3235888,It Follows,2014,27 March 2015 (USA),David Robert Mitchell,David Robert Mitchell,"Maika Monroe,Keir Gilchrist,Olivia Luccardi","Bailey Spry,Carollette Phillips,Loren Bass,Keir Gilchrist,Maika Monroe,Lili Sepe,Charles Gertner,Debbie Williams,Olivia Luccardi,Jake Weary,Daniel Zovatto,Ruby Harris,Leisa Pulido,D.J. Oliver,Linda Boston",English,USA,100 min,6.9,73777.0,"520 user,468 critic","Horror,Mystery,Thriller","Michigan, USA",A young woman is followed by an unknown supernatural force after getting involved in a sexual encounter.
6339,tt3387648,The Taking of Deborah Logan,2014,21 October 2014 (USA),Adam Robitel,"Adam Robitel,Gavin Heffernan","Jill Larson,Anne Ramsay,Michelle Ang","Jill Larson,Anne Ramsay,Michelle Ang,Brett Gentile,Jeremy DeCarlos,Ryan Cutrona,Tonya Bludsworth,Anne Bedian,Randell Haynes,Jeffrey Woodard,Julianne Taylor,Dave Blamy,Melissa Lozoff,Bo Keister,Kevin A. Campbell",English,USA,90 min,6.0,10941.0,"52 user,75 critic","Horror,Mystery,Thriller","North Carolina, USA",What is taking Deborah Logan? Some memories are worth forgetting.
6345,tt2917388,Kidnapping Mr. Heineken,2015,6 March 2015 (USA),Daniel Alfredson,"William Brookfield,Peter R. de Vries","Jim Sturgess,Sam Worthington,Ryan Kwanten","Jim Sturgess,Sam Worthington,Ryan Kwanten,Anthony Hopkins,Mark van Eeuwen,Thomas Cocquerel,Jemima West,David Dencik,Vera Van Dooren,Kat Lindsay,Roy McCrerey,Vince Canlas,Natalie Mejer,Eric Godon,Billy Slaughter","English,Dutch,German","Belgium,Netherlands,USA,UK",95 min,6.1,9723.0,"27 user,85 critic","Action,Crime,Drama","Amsterdam, Noord-Holland, Netherlands","The inside story of the planning, execution, rousing aftermath and ultimate downfall of the kidnappers of beer tycoon Alfred 'Freddy' Heineken, which resulted in the largest ransom ever paid for an individual."
6403,tt0086984,Body Double,1984,26 October 1984 (USA),Brian De Palma,"Robert J. Avrech,Brian De Palma","Craig Wasson,Melanie Griffith,Gregg Henry","Craig Wasson,Melanie Griffith,Gregg Henry,Deborah Shelton,Guy Boyd,Dennis Franz,David Haskell,Rebecca Stanley,Al Israel,Douglas Warhit,B.J. Jones,Russ Marin,Lane Davies,Barbara Crampton,Larry Flash Jenkins",English,USA,114 min,6.7,18575.0,"173 user,87 critic","Crime,Mystery,Thriller","1700 E. Ocean Blvd, Long Beach, California, USA",A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.
6422,tt0084472,Parasite,1982,12 March 1982 (USA),Charles Band,"Alan J. Adler,Michael Shoob","Robert Glaudini,Demi Moore,Luca Bercovici","Robert Glaudini,Demi Moore,Luca Bercovici,James Davidson,Al Fann,Tom Villard,Scott Thomson,Cherie Currie,Vivian Blaine,James Cavan,Joanelle Romero,Freddy Moore,Natalie May,Cheryl Smith,Joel Miller",English,USA,85 min,3.4,1373.0,"30 user,24 critic","Horror,Sci-Fi","Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA","Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find away to destroy it while also trying to avoid Ricus and ..."
6423,tt3975510,One and Two,2015,14 August 2015 (USA),Andrew Droz Palermo,"Andrew Droz Palermo,Neima Shahdadi","Kiernan Shipka,Timothée Chalamet,Elizabeth Reaser","Kiernan Shipka,Timothée Chalamet,Elizabeth Reaser,Grant Bowler,Wendy Ahlstrom,Kyle Bell,Zachary Dylan Brown,Chantey Colet,Monica Crumpler,Rayven Symone Ferrell,Dale Girard,Saia Grayson,Albert Guzman,Julie Haught,Robert Haulbrook",English,USA,90 min,5.3,346.0,"1 user,19 critic","Drama,Fantasy,Thriller","North Carolina, USA","Two siblings discover a supernatural escape from a troubled home, but find their bond tested when reality threatens to tear their family apart."
6429,tt0080354,Alligator,1980,2 July 1980 (USA),Lewis Teague,"John Sayles,John Sayles","Robert Forster,Robin Riker,Michael V. Gazzo","Robert Forster,Robin Riker,Michael V. Gazzo,Dean Jagger,Sydney Lassick,Jack Carter,Perry Lang,Henry Silva,Bart Braverman,John Lisbon Wood,James Ingersoll,Robert Doyle,Patti Jerome,Angel Tompkins,Sue Lyon",English,USA,91 min,5.9,7417.0,"97 user,85 critic","Horror,Sci-Fi,Thriller",,"A baby alligator is flushed down a Chicago toilet and survives by eating discarded laboratory rats injected with growth hormones. The small reptile grows gigantic, escapes the city sewers, and goes on a rampage."
6443,tt0079758,Prophecy,1979,22 August 1979 (France),John Frankenheimer,David Seltzer,"Talia Shire,Robert Foxworth,Armand Assante","Talia Shire,Robert Foxworth,Armand Assante,Richard Dysart,Victoria Racimo,George Clutesi,Tom McFadden,Evans Evans,Burke Byrnes,Mia Bendixsen,Johnny Timko,Everett Creach,Charles H. Gray,Lyvingston Holmes,Graham Jarvis",English,USA,102 min,5.3,2814.0,"75 user,70 critic","Sci-Fi,Horror","Crofton, North Cowichan, British Columbia, Canada","A log company's waste mutates the environment, creating a giant killer bear-monster."
6548,tt1756799,The Day,2011,20 September 2012 (Russia),Douglas Aarniokoski,Luke Passmore,"Shawn Ashmore,Brianna Barnes,Ashley Bell","Shawn Ashmore,Brianna Barnes,Ashley Bell,Brayden Edwards,Michael Eklund,Steffi Hagel,Cory Hardrict,Dominic Monaghan,Shimon Moore,Shannyn Sossamon,Kassidy Verreault,Robert Baldwin,Frank Beaudoin,Patrick Beriault,Patrick Blais",English,USA,87 min,5.2,10030.0,"71 user,73 critic","Action,Drama,Horror","Ottawa, Ontario, Canada","A group of five people working to stay alive in a post-apocalyptic future discover what they think is a safe, abandoned farmhouse, but they soon find themselves fighting to stay alive as a gang of bloodthirsty predators attack."
6566,tt0034587,Cat People,1942,25 December 1942 (USA),Jacques Tourneur,DeWitt Bodeen,"Simone Simon,Tom Conway,Kent Smith","Simone Simon,Kent Smith,Tom Conway,Jane Randolph,Jack Holt","English,Czech,Serbian",USA,73 min,7.4,11789.0,"132 user,108 critic","Film-Noir,Horror,Thriller","Stage 14, RKO Studios - 780 Gower Street, Hollywood, Los Angeles, California, USA",An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.
6586,tt1754944,eCupid,2011,23 June 2011 (USA),J.C. Calciano,J.C. Calciano,"Houston Rhines,Noah Schuffman,Matt Lewis","Houston Rhines,Noah Schuffman,Matt Lewis,Andy Anderson,Joe Komara,Brad Pennington,Galen Drever,John Callahan,Morgan Fairchild,Gary Riotto,Mike C. Manning,Chris Rubeiz,Ed Brigadier,George Gray,Jeff Michaels",English,USA,95 min,5.3,1413.0,"25 user,5 critic",Romance,"Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA","A gay man nearing 30, and in a 7-year relationship rut, taps into an otherworldly Internet ad that starts omnisciently controlling his life."
6687,tt1787837,We Were Here,2011,September 2011 (USA),"David Weissman,Bill Weber",,"Ed Wolf,Daniel Goldstein,Guy Clark","Ed Wolf,Daniel Goldstein,Guy Clark,Eileen Glutzer,Bobbi Campbell,Mervyn Silverman,Jerry Falwell,Cleve Jones,Paul Boneberg",English,USA,90 min,8.0,1298.0,"8 user,33 critic","Documentary,Biography,History","San Francisco Federal Building, 90 7th Street, San Francisco, California, USA",A deep and reflective look at the arrival and impact of AIDS in San Francisco and how individuals rose to the occasion during the first years of this unimaginable crisis.
6755,tt2486678,5 to 7,2014,12 February 2015 (Ukraine),Victor Levin,Victor Levin,"Anton Yelchin,Bérénice Marlohe,Olivia Thirlby","Olivia Thirlby,Anton Yelchin,Eric Stoltz,Bérénice Marlohe,Glenn Close,Frank Langella,Lambert Wilson,Jocelyn DeBoer,Joseph D'Onofrio,Dov Tiefenbach,Amina Robinson,Julian Bond,Kelly Hartnett,Heather Warren,Gregg Micheals","English,French",USA,95 min,7.1,2482.0,"16 user,39 critic","Comedy,Drama,Romance","New York City, New York, USA","An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married, and the couple can only meet between the hours of 5 and 7 each evening."
6788,tt1233334,Pariah,2011,20 January 2011 (USA),Dee Rees,Dee Rees,"Adepero Oduye,Kim Wayans,Aasha Davis","Adepero Oduye,Pernell Walker,Aasha Davis,Charles Parnell,Sahra Mellesse,Kim Wayans,Shamika Cotton,Raymond Anthony Thomas,Afton Williamson,Zabryna Guevara,Kim Sykes,Rob Morgan,Nina Daniels,Jeremie Harris,Chanté Lewis",English,USA,86 min,7.2,3697.0,"23 user,96 critic",Drama,"Fort Greene, Brooklyn, New York City, New York, USA","A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression."
6807,tt0331933,Man of the House,2005,25 February 2005 (USA),Stephen Herek,"John J. McLaughlin,Scott Lobdell","Tommy Lee Jones,Christina Milian,Kelli Garner","Tommy Lee Jones,Cedric the Entertainer,Christina Milian,Paula Garcés,Monica Keena,Vanessa Ferlito,Kelli Garner,Anne Archer,Brian Van Holt,Shea Whigham,Terry Dale Parks,R. Lee Ermey,Paget Brewster,Shannon Woodward,Liz Vassey",English,USA,100 min,5.4,19124.0,"94 user,59 critic","Action,Comedy","Piru, California, USA",A Texas Ranger must protect a group of cheerleaders who have witnessed a murder.
6824,tt2755016,The Motivation,2013,25 April 2013 (USA),Adam Bhala Lough,,"Felix Arguelles,Steve Berra,Chris Cole","Felix Arguelles,Steve Berra,Chris Cole,Red Cole,Rob Dyrdek,Kelle Huston,Nyjah Huston,Eric Koston,Sean Malto,Luan Oliveira,Chaz Ortiz,Paul Rodriguez,Jereme Rogers,Bastien Salabanzi,Randy Sheckler","English,Portuguese","USA,Brazil,France",88 min,6.9,588.0,"2 user,3 critic","Documentary,Sport","Los Angeles, California, USA","Eight of the world's best pro-skateboarders prepare for the upcoming Street League Championship in NYC. Each equally talented, they all must overcome unique challenges - family pressures, ..."
6834,tt1600196,The Drop,2014,12 September 2014 (USA),Michaël R. Roskam,"Dennis Lehane,Dennis Lehane","Tom Hardy,Noomi Rapace,James Gandolfini","Tom Hardy,Noomi Rapace,James Gandolfini,Matthias Schoenaerts,John Ortiz,Elizabeth Rodriguez,Michael Aronov,Morgan Spector,Michael Esper,Ross Bickell,James Frecheville,Tobias Segal,Patricia Squire,Ann Dowd,Chris Sullivan",English,USA,106 min,7.1,87067.0,"167 user,277 critic","Crime,Drama","New York City, New York, USA","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost."
6840,tt2980648,The Hundred-Foot Journey,2014,8 August 2014 (USA),Lasse Hallström,"Steven Knight,Richard C. Morais","Helen Mirren,Om Puri,Manish Dayal","Helen Mirren,Om Puri,Manish Dayal,Charlotte Le Bon,Amit Shah,Farzana Dua Elahe,Dillon Mitra,Aria Pandya,Michel Blanc,Clément Sibony,Vincent Elbaz,Juhi Chawla,Alban Aumard,Shuna Lemoine,Antoine Blanquefort","English,French,Hindi","India,United Arab Emirates,USA",122 min,7.3,43295.0,"177 user,174 critic","Comedy,Drama",France,The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.
6931,tt0282856,Porn Star: The Legend of Ron Jeremy,2001,January 2001 (USA),Scott J. Gill,Scott J. Gill,"Ron Jeremy,William Margold,Al Goldstein","Ron Jeremy,William Margold,Al Goldstein,Al Lewis,Seymore Butts,Sharon Mitchell,Larry Flynt,Chris Cannon,Tabitha Stevens,Veronica Hart,Anita Cannibal,Phoebe Dollar,Susan Yannetti,Samantha Stylles,Troy Duffy",English,USA,77 min,6.4,2113.0,"33 user,45 critic","Documentary,Biography",,"Porn Star: The Legend of Ron Jeremy offers audiences a penetrating look inside the world of Ron Jeremy, America's most unlikely sex star and hero to millions. With nearly 25 years in the ..."
6953,tt0085159,Amityville 3-D,1983,18 November 1983 (USA),Richard Fleischer,William Wales,"Tony Roberts,Tess Harper,Robert Joy","Tony Roberts,Tess Harper,Robert Joy,Candy Clark,John Beal,Leora Dana,John Harkins,Lori Loughlin,Meg Ryan,Neill Barry,Peter Kowanko,Frederikke Borge,Carlos Romano,Josefina Echánove,Jorge Zepeda",English,USA,105 min,3.9,3965.0,"90 user,72 critic","Horror,Thriller","18 Brooks Road, Toms River, New Jersey, USA",A reporter moves into the ominous Long Island house to debunk it of the recent supernatural events and becomes besieged by the evil manifestations which are connected to a hell-spawn demon lurking in the basement.
6960,tt0080130,When a Stranger Calls,1979,26 October 1979 (USA),Fred Walton,"Steve Feke,Fred Walton","Carol Kane,Charles Durning,Rutanya Alda","Carol Kane,Rutanya Alda,Carmen Argenziano,Kirsten Larkin,William Boyett,Charles Durning,Ron O'Neal,Heetu,Rachel Roberts,Tony Beckley,Colleen Dewhurst,Michael Champion,Joseph Reale,Ed Wright,Louise Wright",English,USA,97 min,6.6,6245.0,"110 user,57 critic","Horror,Thriller","2722 Club Dr Los Angeles, California, USA","A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again."
6970,tt0105698,Universal Soldier,1992,10 July 1992 (USA),Roland Emmerich,"Richard Rothstein,Christopher Leitch","Jean-Claude Van Damme,Dolph Lundgren,Ally Walker","Jean-Claude Van Damme,Dolph Lundgren,Ally Walker,Ed O'Ross,Jerry Orbach,Leon Rippy,Tico Wells,Ralf Moeller,Robert Trebor,Gene Davis,Drew Snyder,Tommy 'Tiny' Lister,Simon Rhee,Eric Norris,Michael Winther",English,USA,102 min,5.9,65488.0,"120 user,77 critic","Action,Sci-Fi,Thriller","Hualapai Reservation, Grand Canyon, West Rim, Arizona, USA","Private Luc Deveraux and his sadistic sergeant, Andrew Scott, got killed in Vietnam. The army uses their bodies for a secret project - reanimating dead soldiers as deadly obedient cyborgs. However, their memories come back too."
6975,tt0082200,Continental Divide,1981,18 September 1981 (USA),Michael Apted,Lawrence Kasdan,"John Belushi,Blair Brown,Allen Garfield","John Belushi,Blair Brown,Allen Garfield,Carlin Glynn,Tony Ganios,Val Avery,Liam Russell,Everett Smith,Bill Henderson,Bruce Jarchow,Eddie Schwartz,Harold Holmes,Elizabeth Young,Ron Dean,Frankie Hill",English,USA,103 min,6.1,3597.0,"22 user,15 critic","Comedy,Romance","Universal Studios - 100 Universal City Plaza, Universal City, California, USA",A hard-nosed Chicago journalist has an unlikely love affair with an eagle researcher.
6989,tt0079576,More American Graffiti,1979,3 August 1979 (USA),Bill L. Norton,"Bill L. Norton,George Lucas","Candy Clark,Bo Hopkins,Ron Howard","Candy Clark,Bo Hopkins,Ron Howard,Paul Le Mat,Mackenzie Phillips,Charles Martin Smith,Cindy Williams,Anna Bjorn,Richard Bradford,John Brent,Country Joe McDonald,Barry Melton,Robert Hogins,Robert Flurie,Peter Albin","English,Icelandic",USA,110 min,5.2,2989.0,"47 user,13 critic","Comedy,Drama,War","Baylands Raceway Park - 44333 Christy Lane, Fremont, California, USA",College graduates deal with Vietnam and other issues of the late '60s.
7044,tt0076295,The Last House on Dead End Street,1977,May 1977 (USA),Roger Watkins,Roger Watkins,"Roger Watkins,Ken Fisher,Bill Schlageter","Roger Watkins,Ken Fisher,Bill Schlageter,Kathy Curtin,Pat Canestro,Steve Sweet,Edward E. Pixley,Nancy Vrooman,Suzie Neumeyer,Paul M. Jensen,Ken Rouse,Alan Cooper,Howard Neilsen,Doreen Ellis,Helene Roberts",English,USA,78 min,5.4,1373.0,"58 user,53 critic",Horror,"Oneonta, New York, USA","After being released from prison, a young gangster with a chip on his shoulder decides to punish society by making snuff films."
7067,tt2005185,Concrete Blondes,2013,2 May 2013 (USA),Nicholas Kalikow,"Nicholas Kalikow,Rob Warren Thomas","Carly Pope,Samaire Armstrong,Diora Baird","Carly Pope,Samaire Armstrong,Diora Baird,John Rhys-Davies,Brian Smith,Jerry Rector,Tony Alcantar,James Bamford,Lossen Chambers,Brett Chan,Dean Choe,Colin Foo,Toby Hargrave,Ariel Ladret,Paul Lazenby",English,USA,92 min,4.7,456.0,"1 user,1 critic","Action,Comedy,Crime","Langley, British Columbia, Canada","A wild, party-night out leads three twenty-something women to stumble on a suitcase with 3 million dollars in cash."
7071,tt2231253,Wild Card,2015,14 January 2015 (Belgium),Simon West,"William Goldman,William Goldman","Jason Statham,Michael Angarano,Dominik García-Lorido","Jason Statham,Michael Angarano,Dominik García-Lorido,Hope Davis,Milo Ventimiglia,Max Casella,Stanley Tucci,Jason Alexander,Sofía Vergara,Anne Heche,François Vincentelli,Chris Browning,Matthew Willig,Davenia McFadden,Michael Papajohn",English,USA,92 min,5.6,29041.0,"94 user,124 critic","Action,Crime,Drama","New Orleans, Louisiana, USA","When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing."
7078,tt0923600,Baghead,2008,22 January 2008 (USA),"Jay Duplass,Mark Duplass","Jay Duplass,Mark Duplass","Ross Partridge,Steve Zissis,Greta Gerwig","Steve Zissis,Ross Partridge,Greta Gerwig,Elise Muller,Jett Garner,Cass Naumann,Jennifer Lafleur,Darrell Bryant,Anthony Cristo,Jen Tracy,Heather Hall,David Zellner",English,USA,84 min,6.0,3320.0,"40 user,93 critic","Comedy,Drama,Horror",,"Four struggling actors retreat to a cabin in Big Bear, California in order to write a screenplay that will make them all stars. Problem is: What happens when their story idea -- a horror flick about a group of friends tormented by a villain with a bag over his head -- starts to come true?"
7095,tt0429573,An American Haunting,2005,5 May 2006 (USA),Courtney Solomon,"Brent Monahan,Courtney Solomon","Donald Sutherland,Sissy Spacek,Rachel Hurd-Wood","Donald Sutherland,Sissy Spacek,James D'Arcy,Rachel Hurd-Wood,Matthew Marsh,Thom Fell,Zoe Thorne,Gaye Brown,Sam Alexander,Miquel Brown,Vernon Dobtcheff,Shauna Shim,Madalina Stan,Philip Hurd-Wood,Vlad Cruceru",English,"UK,Canada,Romania,USA",83 min,5.0,21591.0,"746 user,124 critic","Horror,Mystery,Thriller",Canada,Based on the true events of the only case in US History where a spirit caused the death of a man.
7096,tt0790662,Fingerprints,2006,29 April 2010 (South Korea),Harry Basil,"Brian Cleveland,Jason Cleveland","Leah Pipes,Kristin Cavallari,Josh Henderson","Leah Pipes,Kristin Cavallari,Josh Henderson,Andrew Lawrence,Lou Diamond Phillips,Sally Kirkland,Geoffrey Lewis,Ginger Gilmartin,Glen Jensen,Morgan Brown,Sydnee Harlan,Ashley Wyatt,Ben Hall,Dylan Cox,Gracie Veneklasen",English,USA,95 min,5.0,2119.0,"42 user,17 critic","Horror,Mystery,Thriller","Guthrie, Oklahoma, USA","Fresh out of rehab, a young woman moves back in with her parents and sister, and soon becomes involved in a mystery that has left people in her town paralyzed."
7157,tt0020686,The Big House,1930,14 June 1930 (USA),"George W. Hill,Ward Wing","Frances Marion,Joseph Farnham","Chester Morris,Wallace Beery,Lewis Stone","Chester Morris,Wallace Beery,Lewis Stone,Robert Montgomery,Leila Hyams,George F. Marion,J.C. Nugent,Karl Dane,DeWitt Jennings,Matthew Betz,Claire McDowell,Robert Emmett O'Connor,Tom Kennedy,Tom Wilson,Eddie Foyer","English,Russian",USA,87 min,7.2,1185.0,"19 user,20 critic","Crime,Drama,Romance","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","A convict falls in love with his new cellmate's sister, only to become embroiled in a planned break-out which is certain to have lethal consequences."
7164,tt0024239,Lady Killer,1933,9 December 1933 (USA),Roy Del Ruth,"Ben Markson,Lillie Hayward","James Cagney,Mae Clarke,Margaret Lindsay","James Cagney,Mae Clarke,Margaret Lindsay,Leslie Fenton,Douglass Dumbrille,Russell Hopton,Raymond Hatton,Henry O'Neill,Robert Elliott,Marjorie Gateson,Willard Robertson,William B. Davidson,Douglas Cosgrove","English,Yiddish",USA,76 min,7.0,1165.0,"26 user,13 critic","Comedy,Crime","Warner Brother Theatre, Hill Street, Los Angeles, California, USA","A former gangster makes it big in Hollywood, but his old life catches up with him."
7182,tt0024166,I'm No Angel,1933,6 October 1933 (USA),Wesley Ruggles,"Mae West,Mae West","Mae West,Cary Grant,Gregory Ratoff","Mae West,Cary Grant,Gregory Ratoff,Edward Arnold,Ralf Harolde,Kent Taylor,Gertrude Michael,Russell Hopton,Dorothy Peterson,William B. Davidson,Gertrude Howard,Libby Taylor",English,USA,87 min,7.0,2157.0,"29 user,21 critic","Comedy,Musical,Romance",,"The bold Tira works as dancing beauty and lion tamer at a fair. Out of an urgent need of money, she agrees to a risky new number: she'll put her head into a lion's muzzle! With this ..."
7184,tt0023825,Bombshell,1933,13 October 1933 (USA),Victor Fleming,"John Lee Mahin,Jules Furthman","Jean Harlow,Lee Tracy,Frank Morgan","Jean Harlow,Lee Tracy,Frank Morgan,Franchot Tone,Pat O'Brien,Una Merkel,Ted Healy,Ivan Lebedeff,Isabel Jewell,Louise Beavers,Leonard Carey,Mary Forbes,C. Aubrey Smith,June Brewster,Nils Asther",English,USA,96 min,7.3,1508.0,"39 user,17 critic","Comedy,Drama,Romance","Ambassador Hotel - 3400 Wilshire Boulevard, Los Angeles, California, USA","Sexpot film star Lola Burns seeks a new image and tries marrying a marquis, adopting a baby -- all sorts of schemes which go awry."
7232,tt0091575,Murphy's Law,1986,18 April 1986 (USA),J. Lee Thompson,Gail Morgan Hickman,"Charles Bronson,Kathleen Wilhoite,Carrie Snodgress","Charles Bronson,Kathleen Wilhoite,Carrie Snodgress,Robert F. Lyons,Richard Romanus,Angel Tompkins,Bill Henderson,James Luisi,Clifford A. Pellow,Janet MacLachlan,Lawrence Tierney,Jerome Thor,Mischa Hausserman,Cal Haynes,Hans Howes",English,USA,100 min,5.9,2974.0,"47 user,17 critic","Action,Crime,Drama","Kelly Gulch - 1801 North Topanga Canyon Boulevard, Topanga Canyon, Woodland Hills, Los Angeles, California, USA","An action-packed thriller starring Charles Bronson as Jack Murphy, a cop who is running to stay alive long enough to even the score with his wife's killer."
